Site,SubSite,CaptureDate,Species,PondLocation,IndividualID,Sex,Age,MassG,SVLmm,BdSample,SwabLost,SwabID,BdResult,TargetCopies/swab,HgSampleID,Notes,potential_injury_effect,flagged,reason,dead,Temp,Temp_1w,Temp_2w,Temp_3w,Temp_4w,Air_Max,Air_Max1,Air_Max2,Air_Max3,Air_Max4
SPR,1,4/21/2020,NOVI,T4,XBBBYY,M,,,,Y,0,1802300006,pos,51804.53668,,,,0,,,6.599260606,7.465725974,7.257767857,,,12.2,10.62857143,12.21428571,,
SPR,1,4/21/2020,NOVI,T15,BXXXYY.a,M,,,,Y,0,1802300011,pos,2466.52977,,,,0,,,6.599260606,7.465725974,7.257767857,,,12.2,10.62857143,12.21428571,,
SPR,1,4/21/2020,NOVI,T12,XOXBXX,M,,,,Y,0,1802300013,pos,19.97903192,,,,0,,,6.599260606,7.465725974,7.257767857,,,12.2,10.62857143,12.21428571,,
SPR,1,4/21/2020,NOVI,T9,BBBBYY,M,,,,Y,0,1802300015,pos,383.5880049,,,,0,,,6.599260606,7.465725974,7.257767857,,,12.2,10.62857143,12.21428571,,
SPR,1,4/21/2020,NOVI,T11,BXBXYY,F,,,,Y,0,1802300016,pos,76.70241584,,,,0,,,6.599260606,7.465725974,7.257767857,,,12.2,10.62857143,12.21428571,,
SPR,1,4/21/2020,NOVI,T7,BBXXYY,M,,,,Y,0,1802300018,pos,34630.38505,,,,0,,,6.599260606,7.465725974,7.257767857,,,12.2,10.62857143,12.21428571,,
SPR,1,4/21/2020,NOVI,T11,BXXXYY.b,M,,,,Y,0,1802300019,pos,2095.948862,,,,0,,,6.599260606,7.465725974,7.257767857,,,12.2,10.62857143,12.21428571,,
SPR,1,4/21/2020,NOVI,T14,XXRXXX,M,,,,Y,0,1802300020,pos,285.5102124,,,,0,,,6.599260606,7.465725974,7.257767857,,,12.2,10.62857143,12.21428571,,
SPR,1,4/21/2020,NOVI,T60,YBXBXX,M,,,,Y,0,1802300021,pos,931.4016898,,,,0,,,6.599260606,7.465725974,7.257767857,,,12.2,10.62857143,12.21428571,,
SPR,1,4/21/2020,NOVI,T7,ORYOXX,M,,,,Y,0,1802300024,pos,2213.091099,,,,0,,,6.599260606,7.465725974,7.257767857,,,12.2,10.62857143,12.21428571,,
SPR,1,4/21/2020,NOVI,T25,XXXRYY,M,,,,Y,0,1802300029,pos,144.0443923,,,,0,,,6.599260606,7.465725974,7.257767857,,,12.2,10.62857143,12.21428571,,
SPR,1,4/21/2020,NOVI,T22,YBYXXX,M,,,,Y,0,1802300030,pos,456.1123054,,,,0,,,6.599260606,7.465725974,7.257767857,,,12.2,10.62857143,12.21428571,,
SPR,1,4/21/2020,NOVI,T9,YYYXYY,M,,,,Y,1,1802200001,,,,,,0,,,6.599260606,7.465725974,7.257767857,,,12.2,10.62857143,12.21428571,,
SPR,1,4/21/2020,NOVI,T6,YYXXYY,F,,,,Y,1,1802200002,,,,,,0,,,6.599260606,7.465725974,7.257767857,,,12.2,10.62857143,12.21428571,,
SPR,1,4/21/2020,NOVI,T5,YRYOXX,M,,,,Y,1,1802200003,,,,,,0,,,6.599260606,7.465725974,7.257767857,,,12.2,10.62857143,12.21428571,,
SPR,1,4/21/2020,NOVI,T2,YXXXYY,M,,,,Y,1,1802200004,,,,,,0,,,6.599260606,7.465725974,7.257767857,,,12.2,10.62857143,12.21428571,,
SPR,1,4/21/2020,NOVI,T10,YYYYYY,M,,,,Y,1,1802200005,,,,,,0,,,6.599260606,7.465725974,7.257767857,,,12.2,10.62857143,12.21428571,,
SPR,1,4/21/2020,NOVI,T5,BYOOXX,M,,,,Y,1,1802200007,,,,,,0,,,6.599260606,7.465725974,7.257767857,,,12.2,10.62857143,12.21428571,,
SPR,1,4/21/2020,NOVI,T13,XXBBYY,M,,,,Y,1,1802200008,,,,,,0,,,6.599260606,7.465725974,7.257767857,,,12.2,10.62857143,12.21428571,,
SPR,1,4/21/2020,NOVI,T13,XXXBYY,F,,,,Y,1,1802200009,,,,,,0,,,6.599260606,7.465725974,7.257767857,,,12.2,10.62857143,12.21428571,,
SPR,1,4/21/2020,NOVI,T5,YBOOXX,M,,,,Y,1,1802200010,,,,,,0,,,6.599260606,7.465725974,7.257767857,,,12.2,10.62857143,12.21428571,,
SPR,1,4/22/2020,NOVI,T58,OOBBXX.F,F,,,,Y,0,1800500426,neg,0,,,,0,,,5.528377273,7.172046429,7.289631494,,,8.9,10.47142857,11.5,,
SPR,1,4/22/2020,NOVI,T34,RXXXXB,F,,,,Y,0,1800500428,neg,0,,,,0,,,5.528377273,7.172046429,7.289631494,,,8.9,10.47142857,11.5,,
SPR,1,4/22/2020,NOVI,T23,YXXXXB,M,,,,Y,0,1800500761,neg,0,,,,0,,,5.528377273,7.172046429,7.289631494,,,8.9,10.47142857,11.5,,
SPR,1,4/22/2020,NOVI,T23,RBXXXR,F,,,,Y,0,1800500791,neg,0,,,,0,,,5.528377273,7.172046429,7.289631494,,,8.9,10.47142857,11.5,,
SPR,1,4/22/2020,NOVI,T23,BBXXXB,F,,,,Y,0,1800500798,neg,0,,,,0,,,5.528377273,7.172046429,7.289631494,,,8.9,10.47142857,11.5,,
SPR,1,4/22/2020,NOVI,T1,YBRXXX,M,,,,Y,0,1800500800,neg,0,,,,0,,,5.528377273,7.172046429,7.289631494,,,8.9,10.47142857,11.5,,
SPR,1,4/22/2020,NOVI,T40,ORXXXR,F,,,,Y,0,1800500857,neg,0,,,,0,,,5.528377273,7.172046429,7.289631494,,,8.9,10.47142857,11.5,,
SPR,1,4/22/2020,NOVI,T57,XROXXX,M,,,,Y,0,1800501432,neg,0,,,,0,,,5.528377273,7.172046429,7.289631494,,,8.9,10.47142857,11.5,,
SPR,1,4/22/2020,NOVI,T40,XXRXXX,M,,,,Y,0,1800501442,neg,0,,,,0,,,5.528377273,7.172046429,7.289631494,,,8.9,10.47142857,11.5,,
SPR,1,4/22/2020,NOVI,T36,OXYXXR,M,,,,Y,0,1800501443,neg,0,,,,0,,,5.528377273,7.172046429,7.289631494,,,8.9,10.47142857,11.5,,
SPR,1,4/22/2020,NOVI,T9,XXRBXX,F,,,,Y,0,1802200168,neg,0,,,,0,,,5.528377273,7.172046429,7.289631494,,,8.9,10.47142857,11.5,,
SPR,1,4/22/2020,NOVI,T23,OXXXBX.b,M,,,,Y,0,1802200180,neg,0,,,,0,,,5.528377273,7.172046429,7.289631494,,,8.9,10.47142857,11.5,,
SPR,1,4/22/2020,NOVI,T6,BOYRXX,M,,,,Y,0,1802300027,neg,0,,,,0,,,5.528377273,7.172046429,7.289631494,,,8.9,10.47142857,11.5,,
SPR,1,4/22/2020,NOVI,T58,BOOYXX,M,,,,Y,0,1802300062,neg,0,,,,0,,,5.528377273,7.172046429,7.289631494,,,8.9,10.47142857,11.5,,
SPR,1,4/22/2020,NOVI,T24,OBYXXX,M,,,,Y,0,1802300066,neg,0,,,,0,,,5.528377273,7.172046429,7.289631494,,,8.9,10.47142857,11.5,,
SPR,1,4/22/2020,NOVI,T25,BXRXXX,M,,,,Y,0,1802300067,neg,0,,,,0,,,5.528377273,7.172046429,7.289631494,,,8.9,10.47142857,11.5,,
SPR,1,4/22/2020,NOVI,T36,BOBXXX.1,M,,,,Y,0,1802300069,neg,0,,,,0,,,5.528377273,7.172046429,7.289631494,,,8.9,10.47142857,11.5,,
SPR,1,4/22/2020,NOVI,T4,OBRRXX.a,M,,,,Y,0,1802300189,neg,0,,,,0,,,5.528377273,7.172046429,7.289631494,,,8.9,10.47142857,11.5,,
SPR,1,4/22/2020,NOVI,T5,OOYORX,M,,,,Y,0,1802300191,neg,0,,,,0,,,5.528377273,7.172046429,7.289631494,,,8.9,10.47142857,11.5,,
SPR,1,4/22/2020,NOVI,T6,OOYRXX.1,F,,,,Y,0,1802300195,neg,0,,,,0,,,5.528377273,7.172046429,7.289631494,,,8.9,10.47142857,11.5,,
SPR,1,4/22/2020,NOVI,T23,XXXXXB,M,,,,Y,0,1800500762,pos,184.1843143,,,,0,,,5.528377273,7.172046429,7.289631494,,,8.9,10.47142857,11.5,,
SPR,1,4/22/2020,NOVI,T23,YXXXXR,M,,,,Y,0,1800500792,pos,42964.8159,,,,0,,,5.528377273,7.172046429,7.289631494,,,8.9,10.47142857,11.5,,
SPR,1,4/22/2020,NOVI,T23,RBXXXB,M,,,,Y,0,1800500794,pos,208.5041632,,,,0,,,5.528377273,7.172046429,7.289631494,,,8.9,10.47142857,11.5,,
SPR,1,4/22/2020,NOVI,T23,BXXXXB,M,,,,Y,0,1800500795,pos,879.9290781,,,,0,,,5.528377273,7.172046429,7.289631494,,,8.9,10.47142857,11.5,,
SPR,1,4/22/2020,NOVI,T1,RRXXXY,M,,,,Y,0,1800500799,pos,32.80337426,,,,0,,,5.528377273,7.172046429,7.289631494,,,8.9,10.47142857,11.5,,
SPR,1,4/22/2020,NOVI,T42,OXRXXX,M,,,,Y,0,1800500858,pos,11643.43945,,,,0,,,5.528377273,7.172046429,7.289631494,,,8.9,10.47142857,11.5,,
SPR,1,4/22/2020,NOVI,T56,OOOYXX.1,M,,,,Y,0,1800500859,pos,1434.302073,,,,0,,,5.528377273,7.172046429,7.289631494,,,8.9,10.47142857,11.5,,
SPR,1,4/22/2020,NOVI,T29,OYXXXY,M,,,,Y,0,1800501429,pos,220.7873347,,,,0,,,5.528377273,7.172046429,7.289631494,,,8.9,10.47142857,11.5,,
SPR,1,4/22/2020,NOVI,T55,OYBOXX,M,,,,Y,0,1800501430,pos,898.7149818,,,,0,,,5.528377273,7.172046429,7.289631494,,,8.9,10.47142857,11.5,,
SPR,1,4/22/2020,NOVI,T59,OXXXXB,F,,,,Y,0,1800501431,pos,81360.5605,,,,0,,,5.528377273,7.172046429,7.289631494,,,8.9,10.47142857,11.5,,
SPR,1,4/22/2020,NOVI,T41,RRXXXR,M,,,,Y,0,1800501433,pos,914.7797994,,,,0,,,5.528377273,7.172046429,7.289631494,,,8.9,10.47142857,11.5,,
SPR,1,4/22/2020,NOVI,T33,YYYBXX,M,,,,Y,0,1800501434,pos,700.3351298,,,,0,,,5.528377273,7.172046429,7.289631494,,,8.9,10.47142857,11.5,,
SPR,1,4/22/2020,NOVI,T58,XBOXOX,M,,,,Y,0,1800501435,pos,1934.464307,,,,0,,,5.528377273,7.172046429,7.289631494,,,8.9,10.47142857,11.5,,
SPR,1,4/22/2020,NOVI,T58,YXYXXR,M,,,,Y,0,1800501444,pos,6161.240323,,,,0,,,5.528377273,7.172046429,7.289631494,,,8.9,10.47142857,11.5,,
SPR,1,4/22/2020,NOVI,T58,XRRRRR,M,,,,Y,0,1800501445,pos,154278.9944,,,,0,,,5.528377273,7.172046429,7.289631494,,,8.9,10.47142857,11.5,,
SPR,1,4/22/2020,NOVI,T5,YOBOXX,F,,,,Y,0,1802200162,pos,3062.160985,,,,0,,,5.528377273,7.172046429,7.289631494,,,8.9,10.47142857,11.5,,
SPR,1,4/22/2020,NOVI,T15,YBBBXX,M,,,,Y,0,1802200163,pos,1468.921949,,,,0,,,5.528377273,7.172046429,7.289631494,,,8.9,10.47142857,11.5,,
SPR,1,4/22/2020,NOVI,T10,XYXXYX,M,,,,Y,0,1802200166,pos,13136.01545,,,,0,,,5.528377273,7.172046429,7.289631494,,,8.9,10.47142857,11.5,,
SPR,1,4/22/2020,NOVI,T9,RXXXYX,M,,,,Y,0,1802200169,pos,110.4072357,,,,0,,,5.528377273,7.172046429,7.289631494,,,8.9,10.47142857,11.5,,
SPR,1,4/22/2020,NOVI,T11,ORBBXX,M,,,,Y,0,1802200170,pos,269.3954499,,,,0,,,5.528377273,7.172046429,7.289631494,,,8.9,10.47142857,11.5,,
SPR,1,4/22/2020,NOVI,T11,RXXXBX,M,,,,Y,0,1802200175,pos,15095.11903,,,,0,,,5.528377273,7.172046429,7.289631494,,,8.9,10.47142857,11.5,,
SPR,1,4/22/2020,NOVI,T28,YBOYXX,M,,,,Y,0,1802200179,pos,383.1722979,,,,0,,,5.528377273,7.172046429,7.289631494,,,8.9,10.47142857,11.5,,
SPR,1,4/22/2020,NOVI,T3,BRBRXX,M,,,,Y,0,1802300026,pos,19082.78731,,,,0,,,5.528377273,7.172046429,7.289631494,,,8.9,10.47142857,11.5,,
SPR,1,4/22/2020,NOVI,T8,BBYRRR,M,,,,Y,0,1802300028,pos,1039.102484,,,,0,,,5.528377273,7.172046429,7.289631494,,,8.9,10.47142857,11.5,,
SPR,1,4/22/2020,NOVI,T28,BORBXX,M,,,,Y,0,1802300061,pos,1821.456931,,,,0,,,5.528377273,7.172046429,7.289631494,,,8.9,10.47142857,11.5,,
SPR,1,4/22/2020,NOVI,T24,BXOXXX,M,,,,Y,0,1802300068,pos,2985.176028,,,,0,,,5.528377273,7.172046429,7.289631494,,,8.9,10.47142857,11.5,,
SPR,1,4/22/2020,NOVI,T25,BORYXX,M,,,,Y,0,1802300070,pos,8020.497044,,,,0,,,5.528377273,7.172046429,7.289631494,,,8.9,10.47142857,11.5,,
SPR,1,4/22/2020,NOVI,T26,OORRXX,M,,,,Y,0,1802300075,pos,426.888282,,,,0,,,5.528377273,7.172046429,7.289631494,,,8.9,10.47142857,11.5,,
SPR,1,4/22/2020,NOVI,T58,OOYBXX,M,,,,Y,0,1802300108,pos,47.20353084,,,,0,,,5.528377273,7.172046429,7.289631494,,,8.9,10.47142857,11.5,,
SPR,1,4/22/2020,NOVI,T11,OYYRXX,M,,,,Y,0,1802300165,pos,569.6845104,,,,0,,,5.528377273,7.172046429,7.289631494,,,8.9,10.47142857,11.5,,
SPR,1,4/22/2020,NOVI,T3,OBRRXX.b,M,,,,Y,0,1802300188,pos,516.4380738,,,,0,,,5.528377273,7.172046429,7.289631494,,,8.9,10.47142857,11.5,,
SPR,1,4/22/2020,NOVI,T4,BRBYXX,M,,,,Y,0,1802300190,pos,3521.249966,,,,0,,,5.528377273,7.172046429,7.289631494,,,8.9,10.47142857,11.5,,
SPR,1,4/22/2020,NOVI,T5,OYYBXX,M,,,,Y,0,1802300192,pos,1412.959859,,,,0,,,5.528377273,7.172046429,7.289631494,,,8.9,10.47142857,11.5,,
SPR,1,4/22/2020,NOVI,T10,OYRYXX,M,,,,Y,0,1802300193,pos,541.6695731,,,,0,,,5.528377273,7.172046429,7.289631494,,,8.9,10.47142857,11.5,,
SPR,1,4/22/2020,NOVI,T6,OOYYXX,F,,,,Y,0,1802300194,pos,1754.852051,,,,0,,,5.528377273,7.172046429,7.289631494,,,8.9,10.47142857,11.5,,
SPR,1,4/23/2020,NOVI,T39,OBXXXB.F,F,,,,Y,0,1800500766,neg,0,,,,0,,,6.04639697,6.743626948,7.339081277,,,11.1,9.842857143,10.71428571,,
SPR,1,4/23/2020,NOVI,T29,XOXXXY,M,,,,Y,0,1800500767,neg,0,,,,0,,,6.04639697,6.743626948,7.339081277,,,11.1,9.842857143,10.71428571,,
SPR,1,4/23/2020,NOVI,T60,OYXXYX.a,M,,,,Y,0,1800501409,neg,0,,,,0,,,6.04639697,6.743626948,7.339081277,,,11.1,9.842857143,10.71428571,,
SPR,1,4/23/2020,NOVI,T1,RYXXXR,M,,,,Y,0,1802300042,neg,0,,,,0,,,6.04639697,6.743626948,7.339081277,,,11.1,9.842857143,10.71428571,,
SPR,1,4/23/2020,NOVI,T14,RYXXXY.a,M,,,,Y,0,1802300440,neg,0,,,,0,,,6.04639697,6.743626948,7.339081277,,,11.1,9.842857143,10.71428571,,
SPR,1,4/23/2020,NOVI,T28,YYXXYX,M,,,,Y,0,1802300441,neg,0,,,,0,,,6.04639697,6.743626948,7.339081277,,,11.1,9.842857143,10.71428571,,
SPR,1,4/23/2020,NOVI,T20,ORROXX,U,,,,Y,0,1802300444,neg,0,,,,0,,,6.04639697,6.743626948,7.339081277,,,11.1,9.842857143,10.71428571,,
SPR,1,4/23/2020,NOVI,T29,OBRRXX.a,M,,,,Y,0,1802300445,neg,0,,,,0,,,6.04639697,6.743626948,7.339081277,,,11.1,9.842857143,10.71428571,,
SPR,1,4/23/2020,NOVI,T60,RXYXXR,M,,,,Y,0,1800501410,pos,11207.48944,,,,0,,,6.04639697,6.743626948,7.339081277,,,11.1,9.842857143,10.71428571,,
SPR,1,4/23/2020,NOVI,T60,OXXYXX,M,,,,Y,0,1800501411,pos,3123.276544,,,,0,,,6.04639697,6.743626948,7.339081277,,,11.1,9.842857143,10.71428571,,
SPR,1,4/23/2020,NOVI,T60,OOOORR,M,,,,Y,0,1800501412,pos,17453.11472,,,,0,,,6.04639697,6.743626948,7.339081277,,,11.1,9.842857143,10.71428571,,
SPR,1,4/23/2020,NOVI,T59,OYXXXR.M,M,,,,Y,0,1800501413,pos,244.5490548,,,,0,,,6.04639697,6.743626948,7.339081277,,,11.1,9.842857143,10.71428571,,
SPR,1,4/23/2020,NOVI,T59,XXXRRR,M,,,,Y,0,1800501414,pos,63531.00107,,,,0,,,6.04639697,6.743626948,7.339081277,,,11.1,9.842857143,10.71428571,,
SPR,1,4/23/2020,NOVI,T59,RBRRXX,M,,,,Y,0,1800501415,pos,8042.347927,,,,0,,,6.04639697,6.743626948,7.339081277,,,11.1,9.842857143,10.71428571,,
SPR,1,4/23/2020,NOVI,T59,BXYXXR.M,M,,,,Y,0,1800501416,pos,128.7019966,,,,0,,,6.04639697,6.743626948,7.339081277,,,11.1,9.842857143,10.71428571,,
SPR,1,4/23/2020,NOVI,T58,YOOBXX,M,,,,Y,0,1800501421,pos,1947.691533,,,,0,,,6.04639697,6.743626948,7.339081277,,,11.1,9.842857143,10.71428571,,
SPR,1,4/23/2020,NOVI,T57,YXXXRX.a,M,,,,Y,0,1800501422,pos,257.1970358,,,,0,,,6.04639697,6.743626948,7.339081277,,,11.1,9.842857143,10.71428571,,
SPR,1,4/23/2020,NOVI,T58,XRXXXB.a,M,,,,Y,0,1800501423,pos,13853.11384,,,,0,,,6.04639697,6.743626948,7.339081277,,,11.1,9.842857143,10.71428571,,
SPR,1,4/23/2020,NOVI,T2,XXRBXX,M,,,,Y,0,1802300031,pos,24.59807612,,,,0,,,6.04639697,6.743626948,7.339081277,,,11.1,9.842857143,10.71428571,,
SPR,1,4/23/2020,NOVI,T2,YYYYYY,M,,,,Y,0,1802300032,pos,763.5337277,,,,0,,,6.04639697,6.743626948,7.339081277,,,11.1,9.842857143,10.71428571,,
SPR,1,4/23/2020,NOVI,T2,OYXXRX,M,,,,Y,0,1802300033,pos,3074.791124,,,,0,,,6.04639697,6.743626948,7.339081277,,,11.1,9.842857143,10.71428571,,
SPR,1,4/23/2020,NOVI,T2,RYXXRX,M,,,,Y,0,1802300034,pos,224839.8315,,,,0,,,6.04639697,6.743626948,7.339081277,,,11.1,9.842857143,10.71428571,,
SPR,1,4/23/2020,NOVI,T1,OOXXXR,M,,,,Y,0,1802300036,pos,16804.38904,,,,0,,,6.04639697,6.743626948,7.339081277,,,11.1,9.842857143,10.71428571,,
SPR,1,4/23/2020,NOVI,T4,XXYXXR,M,,,,Y,0,1802300037,pos,134.6222213,,,,0,,,6.04639697,6.743626948,7.339081277,,,11.1,9.842857143,10.71428571,,
SPR,1,4/23/2020,NOVI,T2,XBXXRX,M,,,,Y,0,1802300038,pos,12688.39249,,,,0,,,6.04639697,6.743626948,7.339081277,,,11.1,9.842857143,10.71428571,,
SPR,1,4/23/2020,NOVI,T3,BBOBXX,M,,,,Y,0,1802300039,pos,2259.848771,,,,0,,,6.04639697,6.743626948,7.339081277,,,11.1,9.842857143,10.71428571,,
SPR,1,4/23/2020,NOVI,T2,BBXXXX,M,,,,Y,0,1802300040,pos,2609.066018,,,,0,,,6.04639697,6.743626948,7.339081277,,,11.1,9.842857143,10.71428571,,
SPR,1,4/23/2020,NOVI,T1,YOXXXR,F,,,,Y,0,1802300043,pos,3068.566976,,,,0,,,6.04639697,6.743626948,7.339081277,,,11.1,9.842857143,10.71428571,,
SPR,1,4/23/2020,NOVI,T1,BOXXXR,M,,,,Y,0,1802300044,pos,711.1786952,,,,0,,,6.04639697,6.743626948,7.339081277,,,11.1,9.842857143,10.71428571,,
SPR,1,4/23/2020,NOVI,T1,ROXXXR,M,,,,Y,0,1802300045,pos,5291.969209,,,,0,,,6.04639697,6.743626948,7.339081277,,,11.1,9.842857143,10.71428571,,
SPR,1,4/23/2020,NOVI,T13,OXYBXB,M,,,,Y,0,1802300046,pos,7746.290361,,,,0,,,6.04639697,6.743626948,7.339081277,,,11.1,9.842857143,10.71428571,,
SPR,1,4/23/2020,NOVI,T3,YYXXXR,M,,,,Y,0,1802300048,pos,240.3686021,,,,0,,,6.04639697,6.743626948,7.339081277,,,11.1,9.842857143,10.71428571,,
SPR,1,4/23/2020,NOVI,T3,XORRXX,M,,,,Y,0,1802300049,pos,1753.737417,,,,0,,,6.04639697,6.743626948,7.339081277,,,11.1,9.842857143,10.71428571,,
SPR,1,4/23/2020,NOVI,T3,XBOXXX,M,,,,Y,0,1802300050,pos,851.5164011,,,,0,,,6.04639697,6.743626948,7.339081277,,,11.1,9.842857143,10.71428571,,
SPR,1,4/23/2020,NOVI,T5,OYYRXX,M,,,,Y,0,1802300051,pos,524.2916706,,,,0,,,6.04639697,6.743626948,7.339081277,,,11.1,9.842857143,10.71428571,,
SPR,1,4/23/2020,NOVI,T6,YYXXXB,M,,,,Y,0,1802300053,pos,23474.71014,,,,0,,,6.04639697,6.743626948,7.339081277,,,11.1,9.842857143,10.71428571,,
SPR,1,4/23/2020,NOVI,T9,OYXXXB,M,,,,Y,0,1802300055,pos,728.372804,,,,0,,,6.04639697,6.743626948,7.339081277,,,11.1,9.842857143,10.71428571,,
SPR,1,4/23/2020,NOVI,T8,ORXXXB,M,,,,Y,0,1802300057,pos,629.1082564,,,,0,,,6.04639697,6.743626948,7.339081277,,,11.1,9.842857143,10.71428571,,
SPR,1,4/23/2020,NOVI,T4,XOXXXB,M,,,,Y,0,1802300058,pos,21.00542254,,,,0,,,6.04639697,6.743626948,7.339081277,,,11.1,9.842857143,10.71428571,,
SPR,1,4/23/2020,NOVI,T5,OBXXXY,M,,,,Y,0,1802300159,pos,344.9995189,,,,0,,,6.04639697,6.743626948,7.339081277,,,11.1,9.842857143,10.71428571,,
SPR,1,4/23/2020,NOVI,T28,YBRYXX,F,,,,Y,0,1802300442,pos,18318.2962,,,,0,,,6.04639697,6.743626948,7.339081277,,,11.1,9.842857143,10.71428571,,
SPR,1,4/24/2020,NOVI,T18,BORRXX,M,,,,Y,0,1800500801,neg,0,,,,0,,,6.515877273,6.581394913,7.457205952,,,10,10.15714286,10.87142857,,
SPR,1,4/24/2020,NOVI,T21,YYOXOX,M,,,,Y,0,1800500802,neg,0,,,,0,,,6.515877273,6.581394913,7.457205952,,,10,10.15714286,10.87142857,,
SPR,1,4/24/2020,NOVI,T18,RYXXOX,F,,,,Y,0,1800500803,neg,0,,,,0,,,6.515877273,6.581394913,7.457205952,,,10,10.15714286,10.87142857,,
SPR,1,4/24/2020,NOVI,T24,BYXXOX,M,,,,Y,0,1800500805,neg,0,,,,0,,,6.515877273,6.581394913,7.457205952,,,10,10.15714286,10.87142857,,
SPR,1,4/24/2020,NOVI,T5,YBXXXR,M,,,,Y,0,1800501512,neg,0,,,,0,,,6.515877273,6.581394913,7.457205952,,,10,10.15714286,10.87142857,,
SPR,1,4/24/2020,NOVI,T45,BBXXXR,M,,,,Y,0,1802300109,neg,0,,,,0,,,6.515877273,6.581394913,7.457205952,,,10,10.15714286,10.87142857,,
SPR,1,4/24/2020,NOVI,T58,RXXXRR,M,,,,Y,0,1802300110,neg,0,,,,0,,,6.515877273,6.581394913,7.457205952,,,10,10.15714286,10.87142857,,
SPR,1,4/24/2020,NOVI,T59,XRXXXR,M,,,,Y,0,1802300111,neg,0,,,,0,,,6.515877273,6.581394913,7.457205952,,,10,10.15714286,10.87142857,,
SPR,1,4/24/2020,NOVI,T46,ORXXXY,M,,,,Y,0,1802300113,neg,0,,,,0,,,6.515877273,6.581394913,7.457205952,,,10,10.15714286,10.87142857,,
SPR,1,4/24/2020,NOVI,T59,XRRRRR,M,,,,Y,0,1802300418,neg,0,,,,0,,,6.515877273,6.581394913,7.457205952,,,10,10.15714286,10.87142857,,
SPR,1,4/24/2020,NOVI,T58,ROYYBB,F,,,,Y,0,1802300419,neg,0,,,,0,,,6.515877273,6.581394913,7.457205952,,,10,10.15714286,10.87142857,,
SPR,1,4/24/2020,NOVI,T42,YBXXRX,F,,,,Y,0,1802300420,neg,0,,,,0,,,6.515877273,6.581394913,7.457205952,,,10,10.15714286,10.87142857,,
SPR,1,4/24/2020,NOVI,T58,OYORXX,M,,,,Y,0,1802300446,neg,0,,,,0,,,6.515877273,6.581394913,7.457205952,,,10,10.15714286,10.87142857,,
SPR,1,4/24/2020,NOVI,T6,OYBYXX,F,,,,Y,0,1802300449,neg,0,,,,0,,,6.515877273,6.581394913,7.457205952,,,10,10.15714286,10.87142857,,
SPR,1,4/24/2020,NOVI,T2,OXOXOX,M,,,,Y,0,1800500683,pos,1583.261788,,,,0,,,6.515877273,6.581394913,7.457205952,,,10,10.15714286,10.87142857,,
SPR,1,4/24/2020,NOVI,T3,XXXXXY,M,,,,Y,0,1800500685,pos,2076.534054,,,,0,,,6.515877273,6.581394913,7.457205952,,,10,10.15714286,10.87142857,,
SPR,1,4/24/2020,NOVI,T1,XBRXXR,M,,,,Y,0,1800500706,pos,84295.24946,,,,0,,,6.515877273,6.581394913,7.457205952,,,10,10.15714286,10.87142857,,
SPR,1,4/24/2020,NOVI,T5,XOXXXR,M,,,,Y,0,1800500867,pos,28.68251613,,,,0,,,6.515877273,6.581394913,7.457205952,,,10,10.15714286,10.87142857,,
SPR,1,4/24/2020,NOVI,T13,YBXOXX,M,,,,Y,0,1800500870,pos,479.1420014,,,,0,,,6.515877273,6.581394913,7.457205952,,,10,10.15714286,10.87142857,,
SPR,1,4/24/2020,NOVI,T8,BRXXXB,M,,,,Y,0,1800500871,pos,189.2737834,,,,0,,,6.515877273,6.581394913,7.457205952,,,10,10.15714286,10.87142857,,
SPR,1,4/24/2020,NOVI,T7,XBOXBO,M,,,,Y,0,1800500872,pos,145.2003442,,,,0,,,6.515877273,6.581394913,7.457205952,,,10,10.15714286,10.87142857,,
SPR,1,4/24/2020,NOVI,T29,XBXXBX,M,,,,Y,0,1800500873,pos,623.3030088,,,,0,,,6.515877273,6.581394913,7.457205952,,,10,10.15714286,10.87142857,,
SPR,1,4/24/2020,NOVI,T25,YRXXXB,M,,,,Y,0,1800500874,pos,172.285996,,,,0,,,6.515877273,6.581394913,7.457205952,,,10,10.15714286,10.87142857,,
SPR,1,4/24/2020,NOVI,T10,XYXXXB,M,,,,Y,0,1800500875,pos,3579.311938,,,,0,,,6.515877273,6.581394913,7.457205952,,,10,10.15714286,10.87142857,,
SPR,1,4/24/2020,NOVI,T4,BRYOXX.M,M,,,,Y,0,1800501396,pos,3049.666475,,,,0,,,6.515877273,6.581394913,7.457205952,,,10,10.15714286,10.87142857,,
SPR,1,4/24/2020,NOVI,T41,OXXXRX,M,,,,Y,0,1800501397,pos,7375.607091,,,,0,,,6.515877273,6.581394913,7.457205952,,,10,10.15714286,10.87142857,,
SPR,1,4/24/2020,NOVI,T38,XBXXXY,M,,,,Y,0,1800501398,pos,3438.260371,,,,0,,,6.515877273,6.581394913,7.457205952,,,10,10.15714286,10.87142857,,
SPR,1,4/24/2020,NOVI,T38,BBYYXX,M,,,,Y,0,1800501399,pos,1703.016688,,,,0,,,6.515877273,6.581394913,7.457205952,,,10,10.15714286,10.87142857,,
SPR,1,4/24/2020,NOVI,T36,BRRYXX,M,,,,Y,0,1800501400,pos,936.8599203,,,,0,,,6.515877273,6.581394913,7.457205952,,,10,10.15714286,10.87142857,,
